"variable_id","membership","cluster","cluster_raw"
"protein_1235",0.991871354162572,9,9
"protein_1237",0.808968475360604,9,9
"protein_1317",0.987129835974664,9,9
"protein_1391",0.842691064347568,9,9
"protein_1418",0.880647144204811,9,9
"protein_1497",0.999945212485361,9,9
"protein_1504",0.985606588205641,9,9
"protein_1514",0.93375631193029,9,9
"protein_1544",0.869537863168922,9,9
"protein_1560",0.893132279183281,9,9
"protein_1598",0.935609080621667,9,9
"protein_1771",0.966082263705909,9,9
"protein_1772",0.958785809970609,9,9
"protein_1788",0.91574280449434,9,9
"protein_1835",0.986158025419094,9,9
"protein_1836",0.900698995830978,9,9
"protein_1870",0.958768002135906,9,9
"protein_1929",0.965514442038033,9,9
"protein_1935",0.957470270017898,9,9
"protein_2001",0.872737165718314,9,9
"protein_2005",0.955408842075746,9,9
"protein_2028",0.953709343944869,9,9
"protein_2072",0.8267225488598,9,9
"protein_2157",0.809519940662139,9,9
"protein_2213",0.825287963328386,9,9
"protein_2272",0.999007847474304,9,9
"protein_2333",0.980273643381957,9,9
"protein_2341",0.909256893163707,9,9
"protein_2349",0.971820212140524,9,9
"protein_2473",0.943920721804184,9,9
"protein_2592",0.950540561000508,9,9
"protein_2688",0.971507519245915,9,9
"protein_2705",0.944895747788039,9,9
"protein_2777",0.922423787760637,9,9
"protein_2830",0.844626920224418,9,9
"protein_2833",0.954418830696071,9,9
"protein_2845",0.890122143063013,9,9
"protein_2853",0.948232841609904,9,9
"protein_2931",0.899940164174188,9,9
"protein_3010",0.832666115008346,9,9
"protein_3034",0.985203926338064,9,9
"protein_3036",0.992599496648097,9,9
"protein_3038",0.999850808039219,9,9
"protein_3042",0.990646085249336,9,9
"protein_3075",0.990298659296367,9,9
"protein_3103",0.995831105580839,9,9
"protein_3113",0.998843033028516,9,9
"protein_3119",0.800965046589065,9,9
"protein_3192",0.863691826082953,9,9
"protein_3203",0.999257329712289,9,9
"protein_3209",0.998993194523315,9,9
"protein_3222",0.96069795911533,9,9
"protein_3264",0.991596862576991,9,9
"protein_3266",0.912041694872742,9,9
"protein_3294",0.810932115918817,9,9
"protein_3325",0.948367863180822,9,9
"protein_3344",0.917202869807982,9,9
"protein_3350",0.983792609753994,9,9
"protein_3404",0.999075681256878,9,9
"protein_3440",0.997871355497326,9,9
"protein_3483",0.984510538977131,9,9
"protein_3564",0.995690260974492,9,9
"protein_3581",0.991630939381264,9,9
"protein_3597",0.99577631035305,9,9
"protein_3634",0.910979767655238,9,9
"protein_3635",0.805366212053795,9,9
"protein_3661",0.89977517594805,9,9
"protein_3680",0.99450114244094,9,9
"protein_3686",0.833366342028131,9,9
"protein_3739",0.990029278632663,9,9
"protein_3758",0.894080484021516,9,9
"protein_3823",0.978643016123489,9,9
"protein_3829",0.960290848920671,9,9
"protein_3930",0.927423267583051,9,9
"protein_3941",0.997521743641969,9,9
"protein_3944",0.917672481180249,9,9
"protein_3954",0.991232284152504,9,9
"protein_3975",0.986092725556932,9,9
"protein_4013",0.878279268622544,9,9
"protein_4017",0.808182876829467,9,9
"protein_4018",0.824605007828823,9,9
"protein_4043",0.997370733917592,9,9
"protein_4078",0.997526593684062,9,9
"protein_4135",0.882709371789201,9,9
"protein_4151",0.910194789884588,9,9
"protein_4166",0.969785979443358,9,9
"protein_4184",0.998761528849929,9,9
"protein_4242",0.999388043112223,9,9
"protein_4276",0.940118529853229,9,9
"protein_4292",0.965980659008423,9,9
"protein_4297",0.993140268886624,9,9
"protein_4333",0.857423617140169,9,9
"protein_4343",0.853598901954923,9,9
"protein_4361",0.842129719369684,9,9
"protein_4401",0.987984921241556,9,9
"protein_4426",0.941334755411864,9,9
"protein_4429",0.997898178531357,9,9
"protein_4443",0.947180999578622,9,9
"protein_4487",0.924509916433307,9,9
"protein_4521",0.981279308200629,9,9
"protein_4525",0.992436423420586,9,9
"protein_4551",0.80476629158154,9,9
"protein_4564",0.867913935454745,9,9
"protein_4581",0.967208161918865,9,9
"protein_4627",0.833207978793777,9,9
"protein_4644",0.91036086598097,9,9
"protein_4732",0.98402530428182,9,9
"protein_4769",0.996799475610364,9,9
"protein_4835",0.999442834153407,9,9
"protein_4884",0.998941217295859,9,9
"protein_4909",0.972668098153235,9,9
"protein_4928",0.998551631438696,9,9
"protein_5025",0.923775955107544,9,9
"protein_5029",0.824639689556891,9,9
"protein_5142",0.964554589540009,9,9
"protein_5163",0.965493041964348,9,9
"protein_5242",0.999916282110491,9,9
"protein_5246",0.935974212356251,9,9
"protein_5340",0.981018172848883,9,9
"protein_5349",0.995968164555347,9,9
"protein_5415",0.910155413074353,9,9
"protein_5425",0.970039608427275,9,9
"protein_5445",0.93351169242309,9,9
"protein_5488",0.964339323778447,9,9
"protein_5493",0.901652192280053,9,9
"protein_5497",0.973166049420039,9,9
"protein_5519",0.879096740183774,9,9
"protein_5538",0.805847085638113,9,9
"protein_5590",0.996502742796129,9,9
"protein_5643",0.989187935254499,9,9
"protein_5646",0.821734528896737,9,9
"protein_5685",0.990585733447464,9,9
"protein_5695",0.951928888935976,9,9
"protein_5727",0.999809160983536,9,9
"protein_5773",0.93320553912468,9,9
"protein_5776",0.992668025406502,9,9
"protein_5865",0.998074165485522,9,9
"protein_5889",0.991626709322753,9,9
"protein_5903",0.998158828874656,9,9
"protein_5952",0.913847285777271,9,9
"protein_5956",0.806062506594643,9,9
"protein_5967",0.90551985575483,9,9
"protein_5968",0.953913273424753,9,9
"protein_5982",0.944389726295271,9,9
"protein_5995",0.998960384968556,9,9
"protein_6017",0.979178833751335,9,9
"protein_6048",0.989675620280606,9,9
"protein_6056",0.99815159051132,9,9
"protein_6058",0.802991713221132,9,9
"protein_6065",0.956199831010675,9,9
"protein_6098",0.851914618431919,9,9
"protein_6103",0.991977105140092,9,9
"protein_6107",0.995405485468736,9,9
"protein_6158",0.951695157665208,9,9
"protein_6181",0.952350162599009,9,9
"protein_6236",0.996101997784883,9,9
"protein_6282",0.960713239955939,9,9
"protein_6291",0.980079699643332,9,9
"protein_6326",0.999014078460469,9,9
"protein_6364",0.993950459645904,9,9
"protein_6384",0.982660973360052,9,9
"protein_6391",0.950520854363251,9,9
"protein_6505",0.999963218524711,9,9
"protein_6515",0.902923798259114,9,9
"protein_6553",0.998746042150136,9,9
"protein_6568",0.995899186511181,9,9
"protein_6577",0.862121172800656,9,9
"protein_6588",0.919775809505959,9,9
"protein_6715",0.998253903895449,9,9
"protein_6741",0.876148436703272,9,9
"protein_6753",0.887601999072413,9,9
"protein_6789",0.971590064986826,9,9
"protein_6852",0.940564025023382,9,9
"protein_6905",0.924376087498795,9,9
"protein_6915",0.995516873671881,9,9
"protein_6924",0.987084753748816,9,9
"protein_6980",0.819047821718984,9,9
"protein_6995",0.937871774930664,9,9
"protein_7080",0.993048412568841,9,9
"protein_7089",0.850060606774633,9,9
"protein_7186",0.999235918333591,9,9
"protein_7205",0.998480472360016,9,9
"protein_7229",0.977918212312032,9,9
"protein_7256",0.917335673424316,9,9
"protein_7302",0.998645751884462,9,9
"protein_7314",0.980869518565358,9,9
"protein_7321",0.961996208361352,9,9
"protein_7366",0.999551893034768,9,9
"protein_7378",0.987656520908954,9,9
"protein_7385",0.999481372548257,9,9
"protein_7423",0.99791126627824,9,9
"protein_7430",0.988508066512908,9,9
"protein_7437",0.981167482970872,9,9
"protein_7508",0.883951493318836,9,9
"protein_7553",0.873238017301787,9,9
"protein_7565",0.916714409078396,9,9
"protein_7600",0.982508709121286,9,9
"protein_7613",0.981894134664612,9,9
"protein_7629",0.886084553434423,9,9
"protein_7630",0.997379822675912,9,9
"protein_7652",0.989025709836293,9,9
"protein_7751",0.997254801979751,9,9
"protein_7759",0.853315167473264,9,9
"protein_7769",0.985644057432862,9,9
"protein_7777",0.996105100235029,9,9
"protein_7795",0.989032257137234,9,9
"protein_7893",0.926937013882602,9,9
"protein_7894",0.99801279254248,9,9
"protein_7944",0.962395308889864,9,9
"protein_7948",0.991529585578273,9,9
"protein_8002",0.888607922400663,9,9
"protein_8013",0.960501537313326,9,9
"protein_8020",0.891398231390176,9,9
"protein_8024",0.967320072396951,9,9
"protein_8114",0.970050154319738,9,9
"protein_8146",0.977297503498926,9,9
"protein_8152",0.99095083174173,9,9
"protein_8164",0.979073130122569,9,9
"protein_8216",0.925478650773163,9,9
"protein_8220",0.987423998312149,9,9
"protein_8232",0.989226411452907,9,9
"protein_8239",0.972168130614434,9,9
"protein_8248",0.99842699749054,9,9
"protein_8261",0.856996033137784,9,9
"protein_8262",0.885995907806968,9,9
"protein_8341",0.953749498097384,9,9
"protein_8343",0.985628998333469,9,9
"protein_31",0.917029823151404,10,10
"protein_33",0.997223365218631,10,10
"protein_40",0.999923056132962,10,10
"protein_63",0.999999523601527,10,10
"protein_74",0.999865736194887,10,10
"protein_97",0.999995253191099,10,10
"protein_103",0.83991759816819,10,10
"protein_113",0.999235678769639,10,10
"protein_116",0.996686059090022,10,10
"protein_131",0.998745800552255,10,10
"protein_136",0.999999402569153,10,10
"protein_153",0.943910381258255,10,10
"protein_169",0.99928978345916,10,10
"protein_186",0.999996355861753,10,10
"protein_208",0.980059639383171,10,10
"protein_212",0.99876686021883,10,10
"protein_230",0.997308395865321,10,10
"protein_235",0.860684076745413,10,10
"protein_238",0.999980031052228,10,10
"protein_241",0.999999996411772,10,10
"protein_246",0.990282082127784,10,10
"protein_249",0.999995451145158,10,10
"protein_257",0.999999954118229,10,10
"protein_265",0.83377422314985,10,10
"protein_280",0.999999995513553,10,10
"protein_306",0.920816471343901,10,10
"protein_312",0.999999482240844,10,10
"protein_337",0.999999725125429,10,10
"protein_342",0.999933199987132,10,10
"protein_352",0.999999295439372,10,10
"protein_354",0.999702238021494,10,10
"protein_363",0.999203650357041,10,10
"protein_364",0.969429787093637,10,10
"protein_374",0.937846890789409,10,10
"protein_378",0.992965956389443,10,10
"protein_382",0.843276295679365,10,10
"protein_396",0.992011152651584,10,10
"protein_401",0.999994635036191,10,10
"protein_440",0.999999956707237,10,10
"protein_444",0.980272494626039,10,10
"protein_452",0.999998639464989,10,10
"protein_458",0.965439583193508,10,10
"protein_459",0.999425700401755,10,10
"protein_471",0.99915861912334,10,10
"protein_479",0.999999980630665,10,10
"protein_482",0.999999994746356,10,10
"protein_502",0.975178159723076,10,10
"protein_513",0.975533799684788,10,10
"protein_516",0.99950338690699,10,10
"protein_524",0.997018013154265,10,10
"protein_525",0.999999231396075,10,10
"protein_566",0.999999758457207,10,10
"protein_583",0.927940848525582,10,10
"protein_586",0.999999974062658,10,10
"protein_587",0.999966012805587,10,10
"protein_593",0.990524710643514,10,10
"protein_595",0.99971711699925,10,10
"protein_599",0.999999183002151,10,10
"protein_607",0.999988426275677,10,10
"protein_608",0.999846804388416,10,10
"protein_609",0.925989473898092,10,10
"protein_611",0.958330437520346,10,10
"protein_627",0.999999942498374,10,10
"protein_640",0.999862217187126,10,10
"protein_641",0.99354166042125,10,10
"protein_676",0.999994356331859,10,10
"protein_678",0.995572054325342,10,10
"protein_686",0.9982270376354,10,10
"protein_692",0.999999724348876,10,10
"protein_726",0.999789263815173,10,10
"protein_735",0.999908568149863,10,10
"protein_758",0.999994755950049,10,10
"protein_760",0.995118321388286,10,10
"protein_761",0.999985539224975,10,10
"protein_765",0.976736907414472,10,10
"protein_774",0.998286601959362,10,10
"protein_781",0.999998308013904,10,10
"protein_786",0.99999970737405,10,10
"protein_790",0.929087183698925,10,10
"protein_794",0.999951020941326,10,10
"protein_795",0.806813619598123,10,10
"protein_797",0.996148392788241,10,10
"protein_808",0.850187231995518,10,10
"protein_819",0.995050181550503,10,10
"protein_821",0.999964829311653,10,10
"protein_827",0.999958258438353,10,10
"protein_829",0.96820517727269,10,10
"protein_837",0.963091601507966,10,10
"protein_842",0.942714797987745,10,10
"protein_851",0.999999815247692,10,10
"protein_862",0.999059991637039,10,10
"protein_863",0.999999794544154,10,10
"protein_878",0.999970943218208,10,10
"protein_880",0.999999762892923,10,10
"protein_886",0.999879087542073,10,10
"protein_889",0.983105685126739,10,10
"protein_894",0.999999983633115,10,10
"protein_902",0.999997823410488,10,10
"protein_913",0.999987513587389,10,10
"protein_915",0.999864518250771,10,10
"protein_917",0.999999599591516,10,10
"protein_926",0.944977092672725,10,10
"protein_929",0.999974498179369,10,10
"protein_964",0.99999996165509,10,10
"protein_970",0.999999056199183,10,10
"protein_971",0.932147050620972,10,10
"protein_984",0.999999293819683,10,10
"protein_1001",0.999999802645672,10,10
"protein_1002",0.999988144959672,10,10
"protein_1005",0.999998732919513,10,10
"protein_1021",0.999997098083405,10,10
"protein_1030",0.995670671064084,10,10
"protein_1058",0.999685319372823,10,10
"protein_1059",0.999999973458897,10,10
"protein_1060",0.999999641242867,10,10
"protein_1110",0.87080340073786,10,10
"protein_1116",0.998705103627906,10,10
"protein_1122",0.999985957049484,10,10
"protein_1138",0.999996635041204,10,10
"protein_1149",0.986198799020198,10,10
"protein_1164",0.999999931399382,10,10
"protein_1176",0.999584037186914,10,10
"protein_1182",0.999999961693197,10,10
"protein_1183",0.94186230446317,10,10
"protein_1189",0.999960926365687,10,10
"protein_1194",0.999999966019535,10,10
"protein_1220",0.999947104507047,10,10
"protein_1221",0.99995484412068,10,10
"protein_1226",0.999999983309223,10,10
"protein_1264",0.999844599735301,10,10
"protein_1280",0.999763892628822,10,10
"protein_1295",0.999999967089303,10,10
"protein_1306",0.99999998725407,10,10
"protein_1328",0.999999998075503,10,10
"protein_1330",0.947747127820552,10,10
"protein_1341",0.999863809370068,10,10
"protein_1376",0.885400464272736,10,10
"protein_1379",0.999987057232279,10,10
"protein_1381",0.880184974213765,10,10
"protein_1388",0.999999680458484,10,10
"protein_1427",0.990732219016507,10,10
"protein_1441",0.999856569424839,10,10
"protein_1453",0.99999997159273,10,10
"protein_1461",0.999994524020474,10,10
"protein_1468",0.990286528513428,10,10
"protein_1470",0.990664252387092,10,10
"protein_1484",0.999999963719465,10,10
"protein_1502",0.995956628459395,10,10
"protein_1511",0.999999967392607,10,10
"protein_1512",0.98665575223496,10,10
"protein_1516",0.999999234027999,10,10
"protein_1521",0.997411218790004,10,10
"protein_1523",0.952891200009997,10,10
"protein_1537",0.999999964068224,10,10
"protein_1548",0.999992574076545,10,10
"protein_1556",0.999998415396025,10,10
"protein_1557",0.995700552418936,10,10
"protein_1569",0.999687087481859,10,10
"protein_1581",0.947676278936986,10,10
"protein_1585",0.999986405577833,10,10
"protein_1592",0.943412318906161,10,10
"protein_1599",0.999958072302565,10,10
"protein_1612",0.982570310021089,10,10
"protein_1622",0.999326023435678,10,10
"protein_1633",0.999995494495827,10,10
"protein_1647",0.999983864858479,10,10
"protein_1660",0.999962632784194,10,10
"protein_1661",0.99709945779465,10,10
"protein_1682",0.999209655780979,10,10
"protein_1692",0.914458527165048,10,10
"protein_1706",0.99280707456037,10,10
"protein_1717",0.999305733971766,10,10
"protein_1724",0.982658346397892,10,10
"protein_1737",0.998419760928817,10,10
"protein_1749",0.999999983130502,10,10
"protein_1750",0.999829203595605,10,10
"protein_1758",0.995616655457813,10,10
"protein_1768",0.997222336053201,10,10
"protein_1775",0.999999983032673,10,10
"protein_1792",0.994699243891831,10,10
"protein_1796",0.999344784194691,10,10
"protein_1825",0.999993051419426,10,10
"protein_1826",0.999995128192177,10,10
"protein_1830",0.999999595401509,10,10
"protein_1837",0.99994914574954,10,10
"protein_1849",0.997334393430412,10,10
"protein_1852",0.999812362609395,10,10
"protein_1861",0.886676966365177,10,10
"protein_1868",0.999806978639516,10,10
"protein_1869",0.999999284127841,10,10
"protein_1887",0.985362720628709,10,10
"protein_1894",0.99449054703449,10,10
"protein_1904",0.999975111257028,10,10
"protein_1905",0.967700126114058,10,10
"protein_1911",0.999220563278027,10,10
"protein_1922",0.994884325009342,10,10
"protein_1923",0.85225333026524,10,10
"protein_1925",0.999965237399133,10,10
"protein_1926",0.977172366768414,10,10
"protein_1928",0.998344920770929,10,10
"protein_1930",0.883262672908524,10,10
"protein_1997",0.997685987601466,10,10
"protein_1999",0.999999730338013,10,10
"protein_2011",0.840336089146434,10,10
"protein_2019",0.999999964088387,10,10
"protein_2023",0.99727461741497,10,10
"protein_2047",0.9999999694296,10,10
"protein_2048",0.99977852617413,10,10
"protein_2051",0.994994741840988,10,10
"protein_2053",0.999837509812629,10,10
"protein_2073",0.999999981717035,10,10
"protein_2084",0.999999912430355,10,10
"protein_2097",0.998858554959374,10,10
"protein_2112",0.999998984986606,10,10
"protein_2115",0.999946790791895,10,10
"protein_2124",0.813802735519058,10,10
"protein_2126",0.990947550101747,10,10
"protein_2132",0.858223408843857,10,10
"protein_2135",0.820191303040955,10,10
"protein_2137",0.9999851535287,10,10
"protein_2138",0.978167194516261,10,10
"protein_2146",0.999779708422188,10,10
"protein_2163",0.922928615976869,10,10
"protein_2175",0.999929743264478,10,10
"protein_2178",0.999999176191115,10,10
"protein_2181",0.999885632828763,10,10
"protein_2191",0.992259974316182,10,10
"protein_2195",0.998872976121048,10,10
"protein_2205",0.99995222476671,10,10
"protein_2210",0.999986693081568,10,10
"protein_2212",0.950376476068474,10,10
"protein_2220",0.978670697111591,10,10
"protein_2232",0.999892145793538,10,10
"protein_2236",0.999982054189433,10,10
"protein_2252",0.999921138766533,10,10
"protein_2261",0.999971409247056,10,10
"protein_2276",0.877692448138077,10,10
"protein_2290",0.977817565258947,10,10
"protein_2291",0.999999141618467,10,10
"protein_2300",0.998776008585707,10,10
"protein_2309",0.99999950316141,10,10
"protein_2313",0.999922571332214,10,10
"protein_2328",0.999999920186105,10,10
"protein_2335",0.999997506815781,10,10
"protein_2343",0.999997827021779,10,10
"protein_2344",0.994526805973945,10,10
"protein_2350",0.999990873283769,10,10
"protein_2353",0.909003165036066,10,10
"protein_2400",0.999892299081634,10,10
"protein_2414",0.999997953909175,10,10
"protein_2416",0.996980746493131,10,10
"protein_2425",0.999755716259552,10,10
"protein_2430",0.868833925144146,10,10
"protein_2437",0.847235584309068,10,10
"protein_2450",0.999993721543998,10,10
"protein_2467",0.999999979171103,10,10
"protein_2472",0.889110769622162,10,10
"protein_2478",0.999955642676563,10,10
"protein_2481",0.999999986161957,10,10
"protein_2483",0.99999995776253,10,10
"protein_2507",0.999996780045382,10,10
"protein_2515",0.942573247533159,10,10
"protein_2516",0.976818383638748,10,10
"protein_2535",0.999999027164444,10,10
"protein_2541",0.999987077318489,10,10
"protein_2545",0.999999981155732,10,10
"protein_2546",0.99739756839469,10,10
"protein_2561",0.999998012767177,10,10
"protein_2565",0.999537170227834,10,10
"protein_2583",0.854531772296585,10,10
"protein_2587",0.999984266018884,10,10
"protein_2591",0.999387601978624,10,10
"protein_2615",0.99998285313478,10,10
"protein_2617",0.965106312006257,10,10
"protein_2619",0.999999599904552,10,10
"protein_2623",0.9999986031137,10,10
"protein_2626",0.999999981694002,10,10
"protein_2628",0.999964967942571,10,10
"protein_2635",0.999998409391242,10,10
"protein_2643",0.999297497242529,10,10
"protein_2668",0.99999708310307,10,10
"protein_2675",0.994012463427224,10,10
"protein_2690",0.999843556958314,10,10
"protein_2712",0.994575937811502,10,10
"protein_2722",0.999997060767295,10,10
"protein_2729",0.987509631669924,10,10
"protein_2748",0.95048308504335,10,10
"protein_2750",0.999999956580624,10,10
"protein_2762",0.999640497000157,10,10
"protein_2768",0.999947655296816,10,10
"protein_2838",0.993163738335285,10,10
"protein_2842",0.987856027259092,10,10
"protein_2864",0.999998802919763,10,10
"protein_2915",0.997692748345733,10,10
"protein_2925",0.999999953207047,10,10
"protein_2956",0.999795297808611,10,10
"protein_2974",0.999998926632536,10,10
"protein_2979",0.999878377567329,10,10
"protein_2988",0.996133373038126,10,10
"protein_2989",0.999997573969162,10,10
"protein_3002",0.999909616768312,10,10
"protein_3014",0.999996574036187,10,10
"protein_3017",0.996896138949895,10,10
"protein_3021",0.999999805732938,10,10
"protein_3033",0.995852137174792,10,10
"protein_3060",0.999998871380916,10,10
"protein_3089",0.935960960782257,10,10
"protein_3093",0.854771238319099,10,10
"protein_3099",0.999965018076956,10,10
"protein_3121",0.999998347440636,10,10
"protein_3144",0.903574251920908,10,10
"protein_3154",0.999906196896629,10,10
"protein_3166",0.996057590318336,10,10
"protein_3170",0.99973142149306,10,10
"protein_3176",0.999911001348241,10,10
"protein_3183",0.820155652219435,10,10
"protein_3204",0.999999971137813,10,10
"protein_3211",0.995623004079383,10,10
"protein_3218",0.999683742268914,10,10
"protein_3246",0.999999901481356,10,10
"protein_3251",0.992483296195312,10,10
"protein_3268",0.999223076166382,10,10
"protein_3290",0.9999926990383,10,10
"protein_3313",0.997859461261105,10,10
"protein_3335",0.999996117105645,10,10
"protein_3336",0.999931024088013,10,10
"protein_3345",0.999999445523873,10,10
"protein_3347",0.9785274447826,10,10
"protein_3368",0.994702118986272,10,10
"protein_3379",0.999999877189892,10,10
"protein_3382",0.874363017696847,10,10
"protein_3395",0.986394339589546,10,10
"protein_3399",0.964262832445733,10,10
"protein_3407",0.966772674332812,10,10
"protein_3409",0.999819893416771,10,10
"protein_3413",0.905540068298933,10,10
"protein_3430",0.999999983990811,10,10
"protein_3486",0.999745365612893,10,10
"protein_3513",0.999973052504519,10,10
"protein_3516",0.947333371620261,10,10
"protein_3519",0.997160673918577,10,10
"protein_3531",0.999999972717246,10,10
"protein_3538",0.999987008614554,10,10
"protein_3573",0.999521260703814,10,10
"protein_3574",0.941439028599793,10,10
"protein_3636",0.999986911057363,10,10
"protein_3646",0.999986535897531,10,10
"protein_3650",0.999999932295986,10,10
"protein_3652",0.999999818411244,10,10
"protein_3656",0.999999337915885,10,10
"protein_3657",0.96779783884199,10,10
"protein_3663",0.848464741782418,10,10
"protein_3666",0.999998321480802,10,10
"protein_3675",0.995697431409765,10,10
"protein_3682",0.999999902990028,10,10
"protein_3700",0.972280764523574,10,10
"protein_3704",0.998214589388978,10,10
"protein_3720",0.99999994074091,10,10
"protein_3729",0.999994764721701,10,10
"protein_3730",0.999593953944065,10,10
"protein_3735",0.982266770845362,10,10
"protein_3757",0.999969546422195,10,10
"protein_3762",0.893682874216988,10,10
"protein_3771",0.997565092175381,10,10
"protein_3778",0.999999300303173,10,10
"protein_3785",0.802482150759218,10,10
"protein_3791",0.999996953003193,10,10
"protein_3792",0.999999934775293,10,10
"protein_3806",0.999989397231879,10,10
"protein_3807",0.999992213527204,10,10
"protein_3828",0.99987372323648,10,10
"protein_3835",0.806355440754651,10,10
"protein_3839",0.973759490327782,10,10
"protein_3851",0.999999914669755,10,10
"protein_3877",0.999998622732553,10,10
"protein_3898",0.99861135674731,10,10
"protein_3899",0.999999729542863,10,10
"protein_3900",0.992090709480568,10,10
"protein_3908",0.994389959737075,10,10
"protein_3932",0.989693175401151,10,10
"protein_3937",0.999616420686827,10,10
"protein_3943",0.999979946500643,10,10
"protein_3945",0.989529526287812,10,10
"protein_3957",0.99999544649554,10,10
"protein_3965",0.998619714630944,10,10
"protein_3969",0.999999920516166,10,10
"protein_3986",0.999977606959041,10,10
"protein_3988",0.945030685596224,10,10
"protein_3990",0.999089892475936,10,10
"protein_3994",0.991786136372288,10,10
"protein_4028",0.998922931282178,10,10
"protein_4033",0.998926822888626,10,10
"protein_4050",0.999903095071139,10,10
"protein_4054",0.876257275804789,10,10
"protein_4055",0.999998910840639,10,10
"protein_4056",0.999997852275195,10,10
"protein_4088",0.896373033780814,10,10
"protein_4091",0.999999872267491,10,10
"protein_4104",0.999888102873788,10,10
"protein_4136",0.999909944821577,10,10
"protein_4137",0.976405941240814,10,10
"protein_4139",0.990070850731232,10,10
"protein_4148",0.938495500632519,10,10
"protein_4165",0.989361743676697,10,10
"protein_4182",0.99999981249093,10,10
"protein_4188",0.943105671722221,10,10
"protein_4201",0.999506063981055,10,10
"protein_4206",0.862144726359766,10,10
"protein_4214",0.970338609561203,10,10
"protein_4221",0.998752567401863,10,10
"protein_4222",0.999999692350602,10,10
"protein_4238",0.955663913264275,10,10
"protein_4250",0.999845645697689,10,10
"protein_4256",0.999999879703441,10,10
"protein_4263",0.982707515080521,10,10
"protein_4275",0.999999255230281,10,10
"protein_4281",0.999971622868583,10,10
"protein_4283",0.998017095897037,10,10
"protein_4298",0.999977047488081,10,10
"protein_4307",0.999494859748344,10,10
"protein_4364",0.958519000804997,10,10
"protein_4371",0.998827783656001,10,10
"protein_4374",0.877545322715722,10,10
"protein_4379",0.999999735066252,10,10
"protein_4381",0.999999920012453,10,10
"protein_4385",0.946062092323172,10,10
"protein_4387",0.982658840939972,10,10
"protein_4416",0.828846235911214,10,10
"protein_4428",0.999999908411688,10,10
"protein_4437",0.935540010260697,10,10
"protein_4439",0.998798507220528,10,10
"protein_4444",0.999869456750172,10,10
"protein_4445",0.999527017191785,10,10
"protein_4452",0.999999981615986,10,10
"protein_4457",0.99999629515901,10,10
"protein_4468",0.999961382677237,10,10
"protein_4479",0.999995407800329,10,10
"protein_4486",0.999997268749273,10,10
"protein_4491",0.882514673155804,10,10
"protein_4497",0.994712549955186,10,10
"protein_4499",0.999200917120116,10,10
"protein_4500",0.921651365400861,10,10
"protein_4509",0.984546662757898,10,10
"protein_4514",0.999996939395159,10,10
"protein_4535",0.99975481362905,10,10
"protein_4536",0.805113347445355,10,10
"protein_4552",0.999999826260694,10,10
"protein_4560",0.999999968214966,10,10
"protein_4601",0.86922317732905,10,10
"protein_4649",0.994778418281957,10,10
"protein_4665",0.986169888072816,10,10
"protein_4687",0.999729333508292,10,10
"protein_4725",0.967407963477855,10,10
"protein_4743",0.999999896651245,10,10
"protein_4746",0.999355312286854,10,10
"protein_4765",0.99999998464314,10,10
"protein_4809",0.952169002576562,10,10
"protein_4811",0.99999982873858,10,10
"protein_4817",0.814914883247848,10,10
"protein_4830",0.999998640463916,10,10
"protein_4839",0.999999922504141,10,10
"protein_4850",0.974007230197418,10,10
"protein_4855",0.99836178458659,10,10
"protein_4857",0.999455531734356,10,10
"protein_4877",0.89884435467526,10,10
"protein_4878",0.821208933251812,10,10
"protein_4887",0.999999964116904,10,10
"protein_4888",0.99999972296992,10,10
"protein_4893",0.883828010445347,10,10
"protein_4907",0.999994813651958,10,10
"protein_4918",0.99879843856,10,10
"protein_4922",0.999989759167149,10,10
"protein_4932",0.996305211003526,10,10
"protein_4943",0.999676031607864,10,10
"protein_4966",0.999999980485726,10,10
"protein_4972",0.935564031229378,10,10
"protein_4984",0.998891259934469,10,10
"protein_4998",0.995236367574499,10,10
"protein_5001",0.99998472805884,10,10
"protein_5005",0.999948899953038,10,10
"protein_5009",0.999999855041488,10,10
"protein_5010",0.972773600272369,10,10
"protein_5045",0.99871564883199,10,10
"protein_5047",0.963840289365685,10,10
"protein_5057",0.999999979585518,10,10
"protein_5070",0.952533644613103,10,10
"protein_5071",0.9999633639583,10,10
"protein_5081",0.999999711322895,10,10
"protein_5084",0.9994480404767,10,10
"protein_5098",0.999956691647034,10,10
"protein_5103",0.875117021066484,10,10
"protein_5108",0.971704139999261,10,10
"protein_5122",0.996340103819385,10,10
"protein_5126",0.90417191813023,10,10
"protein_5137",0.999761331025404,10,10
"protein_5140",0.994621252268732,10,10
"protein_5149",0.999443277270026,10,10
"protein_5150",0.999123177798396,10,10
"protein_5157",0.818750808169777,10,10
"protein_5172",0.999654735143574,10,10
"protein_5176",0.999999998423735,10,10
"protein_5180",0.94388781832736,10,10
"protein_5199",0.990699133173915,10,10
"protein_5218",0.991384835200677,10,10
"protein_5229",0.999560013201259,10,10
"protein_5237",0.999956182265748,10,10
"protein_5243",0.906656124803684,10,10
"protein_5261",0.999999748262482,10,10
"protein_5268",0.99947816701492,10,10
"protein_5274",0.830859617415742,10,10
"protein_5276",0.946188048120725,10,10
"protein_5278",0.900362097582706,10,10
"protein_5280",0.999999992174399,10,10
"protein_5288",0.995756008408566,10,10
